customer_tweet_id,customer_text,customer_created_at,brand_response_id,brand_response,brand
8340,USER only 8 attempts to open the twitter app and complain about the iOS 11 messing up my iPhone 7 - this is slowing down my life :(,Sun Nov 05 20:16:27 +0000 2017,8339,USER We'd like to look into this with you. Please DM us details and we'll be glad to work with you towards a resolution. URL,AppleSupport
8420,USER Chat doesn’t seem to work in Germany. On the order page I cannot leave comments …,Sat Nov 18 18:42:04 +0000 2017,8418,"USER If you are unable to access these resources, let's get you connected with our local AppleCare Support team to get you to our Online Support group: URL",AppleSupport
8422,"Dear USER , I have an online order which I never received - who can I talk to?",Sat Nov 18 17:33:17 +0000 2017,8421,USER We want to help out. Look here to talk with our Online Support: URL,AppleSupport
8435,USER I need an actual human to help me,Sun Nov 19 08:26:50 +0000 2017,8438,"USER Understood. For further help with your Apple ID, connect with one of our Apple ID Advisors here: URL",AppleSupport
8437,USER suck! Upgrade phone &amp; I lose my Apple ID. Can’t get new id without old &amp; can’t book Genius bar help appointment without ID!!!,Sat Nov 18 18:20:42 +0000 2017,8434,"USER We're happy you reached out so we can find you the info you need. If you forgot your Apple ID, go to the Apple ID account page: URL From here, click ""Forgot Apple ID or password?"" then click ""look it up."" From here, follow the on screen prompts.",AppleSupport
8542,USER needs to figure it’s shit out. My phone won’t stop freezing &amp; closing apps 🙄😡,Tue Oct 31 23:38:03 +0000 2017,8541,"USER Let us help. Does this happen while using any specific app? Also, which version of iOS are you currently running?",AppleSupport
8544,"USER no, my photos aren’t gone. why are there four (five actually, one isn’t pictured) albums in my photos all labeled twitter?",Wed Nov 01 00:05:54 +0000 2017,8546,USER Got it. Please continue with us by reaching out to our Photos app experts: URL,AppleSupport
8545,what the fuck USER ? URL,Tue Oct 31 23:37:19 +0000 2017,8543,"USER We're here for you. Let's work together to locate your photos. Did you just recently restore your device, by any chance?",AppleSupport
8548,USER lil help? URL,Tue Oct 31 23:48:40 +0000 2017,8547,USER We'd love to help. DM us which iOS device you are experiencing this issue on to get started. URL,AppleSupport
8550,USER so it cant be disable? umm ya.. problem comes oftenly when my iphone just woke up. kindly please gimme some advices to heal that issue,Wed Nov 01 00:01:03 +0000 2017,8552,"USER This link is a great place to start: URL If you still have issues after those steps, DM us. URL",AppleSupport
8553,USER ya.. i did that way like 3-4times for make my screen finally worked out. whats the causes anw? what tips to prevent it wont happen again?,Wed Nov 01 00:22:01 +0000 2017,8554,"USER We wouldn't want to speculate into the cause, but please send us a DM so we can look into this further with you. URL",AppleSupport
8551,USER ya.lately my screen was disfunction for touch after its been restart. i couldnt enter passcode yet homebutton still figureout my fingerprint,Tue Oct 31 23:46:15 +0000 2017,8549,"USER For security, the passcode is always required even if you have Touch ID turned on. Are you still having touch screen issues?",AppleSupport
8557,"USER is that safe if we disable passcode for unlock iphone? i mean,is the fingerprint still worked out? i think dat would be enough",Tue Oct 31 20:31:28 +0000 2017,8556,USER We want to make sure we understand the issue. Are you wanting to disable the passcode and still use Touch ID?,AppleSupport
8559,USER Yes I️ just did that today.,Tue Oct 31 23:53:54 +0000 2017,8562,"USER OK, please DM us, so we can work together on this. URL",AppleSupport
8561,USER hey what’s going on with the letter I . When i start to. Type this happens below URL,Tue Oct 31 23:48:57 +0000 2017,8558,"USER Let's look at this together. To begin, are you completely updated to iOS 11.1?",AppleSupport
8568,USER wtf y’all got going on with my emojis 😐 I’m seeing boxes and shit,Tue Oct 31 23:42:39 +0000 2017,8566,USER Hey there. 70 new Emoji have been released with iOS 11.1. Update to that and let us know how it goes.,AppleSupport
8570,"USER USER FYI, Folders no longer show Folder Names after update unless folder highlighted. URL",Tue Oct 31 23:44:22 +0000 2017,8569,USER Thanks for reaching out. For help with AppleTV reach out to our experts here: URL,AppleSupport
8573,USER Thank you.,Tue Oct 31 23:56:34 +0000 2017,8575,"USER You are most welcome. If there is anything we can do to assist you in the future, please don't hesitate to reach back out.",AppleSupport
8574,USER this is the second Fishing email that I have gotten in 2 days URL,Tue Oct 31 23:44:40 +0000 2017,8572,USER We are here to help. Please refer to the following article for steps to report these emails: URL,AppleSupport
8577,USER since upgrade to High Sierra I see this screen each time my iMac reboots thus defeating automatic login I need. Help. URL,Tue Oct 31 23:40:32 +0000 2017,8576,"USER Thanks for reaching out to let us know about this. So we can look into this with you, please DM us here: URL",AppleSupport
8579,"USER I bought 2 iPhones X on Friday, but I don’t see any charge on my credit card. Do I should worry or it’s normal?",Tue Oct 31 23:42:57 +0000 2017,8578,"USER Thanks for reaching out to us. Please send us a DM with your country, and we'll look into this. URL",AppleSupport
9151,"USER Well, I️ was running 11.0.3, and now 11.1. Issue persists.",Wed Nov 01 02:04:54 +0000 2017,9153,USER Thanks. Please DM us and we'll continue this conversation there. URL,AppleSupport
9154,USER USER I’m having the same issue!!! Just started today!,Wed Nov 01 17:21:09 +0000 2017,9155,USER Lets help get this sorted. Please DM us the version of iOS you're using and we can go from there. URL,AppleSupport
9152,"Hey USER , what’s up with this new autocorrect? Happening on iPhone 7 Plus and iPhone 7. URL",Wed Nov 01 00:01:52 +0000 2017,9150,USER Let's take a look at this issue together. Which iOS version is your device currently running?,AppleSupport
9158,USER It’s showing it’s connected and the battery is decreasing.,Wed Nov 01 00:02:25 +0000 2017,9157,USER We are here for you. Let's take a look at this further for you. Reach out to us in DM. URL,AppleSupport
9160,I got my phone yesterday and it’s already not charging thanks USER 🙃,Tue Oct 31 23:54:20 +0000 2017,9159,USER We want to make sure you can charge and enjoy your new phone. Is it not showing as connected to power when plugged in?,AppleSupport
9162,"My iPhone is so damn glitchy, not sure this upgrade to the 8 was worth it. I can’t even send pictures 😡 USER",Wed Nov 01 00:09:50 +0000 2017,9161,USER Let's see how we can help over Twitter. Is iOS 11.1 the version installed and have you tried any steps? Which app is it?,AppleSupport
9165,Can I undo this iOS update? This is horrendous and dealing with phone frustration during 75% of my 150 mobile uses each day is not acceptable USER,Tue Oct 31 23:57:43 +0000 2017,9164,USER We'd be happy to help. Send us a DM with a few details. URL,AppleSupport
2625,USER USER my 7+ refuses to stay on WiFi calling ever since ios 11 and im seriously so over the customer service -___-,Wed Nov 01 00:01:37 +0000 2017,9166,"USER We want to help you. DM us, and we can look into what's going on with Wi-Fi calling on your iPhone. URL",AppleSupport
9169,USER iOS11.1 consumes battery pretty fast....,Wed Nov 01 00:16:09 +0000 2017,9171,"USER Let's see how you're using your battery so we can provide the best solution. To start, DM us with the country where you're located. URL",AppleSupport
9174,"Bienvenida sea la multi tarea al 3D touch en iphone, gracias USER",Wed Nov 01 00:03:39 +0000 2017,9172,USER We offer support via Twitter in English. Get help in Spanish here: URL or join URL,AppleSupport
9176,USER the new update is making my phone so funky. Check out the emoji and the letter I️. Is there a fix? URL,Wed Nov 01 00:03:28 +0000 2017,9175,USER We'd like to help. Send us a DM and we can start there. URL,AppleSupport
9178,USER what’s up with typing the letter I️ ... it wants to be an A and a box with a question mark,Tue Oct 31 23:58:23 +0000 2017,9177,USER We'd like to help. We received your DM and will continue there. URL,AppleSupport
9180,"USER I bought an iTunes gift card worth £15 a week ago, and the email still hasn’t come into my inbox to tell me the code. Helpppp",Tue Oct 31 23:59:34 +0000 2017,9179,USER We're here for you. You'll need to contact our iTunes Store group for help with iTunes codes: URL,AppleSupport
9182,"USER Okay, I️ updated my phone the newest version",Tue Oct 31 23:39:31 +0000 2017,9181,USER Thank you for the update. DM us here to continue: URL,AppleSupport
9187,USER hey apple ! What is going on with the iPhones ?? Every time I️ type the letter “I️” I️ get a symbol. Which you see right now!,Tue Oct 31 21:04:36 +0000 2017,9185,USER Let's team up and get the exclamation point working right. Which model do you have? Is iOS 11.1 installed?,AppleSupport
9189,"USER My screen is lagging, my apps are all glitching, your new screen updates are slowing my processsing speed down. Y’all are killin me fr yo",Wed Nov 01 00:12:21 +0000 2017,9191,"USER Is this happening only with certain applications? Meet up with us in a DM, we'll continue there. URL",AppleSupport
9190,Hey USER just wondering why this new update has had my phone going bananas all day so far?? Please enlighten me.,Tue Oct 31 23:54:41 +0000 2017,9188,USER You've come to the right place. What seems to be going on with your phone?,AppleSupport
9193,Ayo USER fix this whole question mark box ting dem shits annoying.,Tue Oct 31 23:53:58 +0000 2017,9192,"USER Hi, can you tell us more about this in a DM? We'll look into this together from there. URL",AppleSupport
9195,USER I bought an iPhone 8 with AppleCare+. Wanting to return the iPhone 8. What happens with the AppleCare+?,Tue Oct 31 23:50:33 +0000 2017,9194,USER Thanks for contacting us. We'd like to gather some info to help out. Let's meet in DM. URL,AppleSupport
9197,USER But would it work with another phone brand?Like LG galaxy phones?,Wed Nov 01 00:10:58 +0000 2017,9199,"USER Currently, only iPhones with iOS 10 or later are supported.",AppleSupport
9198,USER Does the person you send it too also have to have a iPhone to see this?I see it on my phone.,Tue Oct 31 23:48:14 +0000 2017,9196,USER Great question. They must have a device with iOS 10 or later. Here's some more information: URL,AppleSupport
9304,USER why are my I ‘s changing into I️ ?!!!!!,Tue Oct 31 23:49:57 +0000 2017,9303,USER Interesting. Let's look into this. Which iOS version is showing in Settings &gt; General &gt; About?,AppleSupport
9827,Damn the new emojis USER . Will my battery still go from 65% to 40% after one snap?,Wed Nov 01 00:14:20 +0000 2017,9826,"USER We're happy to help. Are you experiencing battery issues, when using certain app?",AppleSupport
9829,USER started before downloading 11.1 (was never able to download 11.0.3). hasn't gotten better since update,Wed Nov 01 00:30:27 +0000 2017,9832,USER Let's continue within DM here: URL,AppleSupport
9831,USER please help us lmao URL,Wed Nov 01 00:21:09 +0000 2017,9828,USER Your keyboard is important and we'd like to help get it working right. When did this start and which device model is it?,AppleSupport
9835,Dear USER why is my letter I️ not working by itself in email or text? When I️ type the letter “I️” the attached happens. URL,Wed Nov 01 00:12:00 +0000 2017,9833,USER We're here to help. Which version of iOS do you have installed on your device? You'd see this in Settings &gt; General &gt; About.,AppleSupport
